COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
REPSOL;3,45;3;;REPSOL_123;1;0,3387;0,1539615;;;;
REPSOL;4,6;4;;REPSOL_123;1;0,3916;0,1539615;;;;
REPSOL;5,75;;;REPSOL_123;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_123;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_123;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_123;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_123;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_123;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_124;1;0,2329;0,1579605;;;;
REPSOL;2,3;2;;REPSOL_124;1;0,2858;0,1579605;;;;
REPSOL;3,45;3;;REPSOL_124;1;0,3387;0,1579605;;;;
REPSOL;4,6;4;;REPSOL_124;1;0,3916;0,1579605;;;;
REPSOL;5,75;;;REPSOL_124;1;0,4445;0,1579605;;;;
REPSOL;6,9;;;REPSOL_124;1;0,4974;0,1579605;;;;
REPSOL;10,35;;;REPSOL_124;1;0,7161;0,1579605;;;;
REPSOL;13,8;;;REPSOL_124;1;0,8748;0,1579605;;;;
REPSOL;17,25;;;REPSOL_124;1;1,0335;0,1579605;;;;
REPSOL;20,7;;;REPSOL_124;1;1,1922;0,1579605;;;;
REPSOL;1,15;1;;REPSOL_125;1;0,2329;0,1859535;;;;
REPSOL;2,3;2;;REPSOL_125;1;0,2858;0,1859535;;;;
REPSOL;3,45;3;;REPSOL_125;1;0,3387;0,1859535;;;;
REPSOL;4,6;4;;REPSOL_125;1;0,3916;0,1859535;;;;
REPSOL;5,75;;;REPSOL_125;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_125;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_125;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_125;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_125;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_125;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_126;1;0,2329;0,1899525;;;;
REPSOL;2,3;2;;REPSOL_126;1;0,2858;0,1899525;;;;
REPSOL;3,45;3;;REPSOL_126;1;0,3387;0,1899525;;;;
REPSOL;4,6;4;;REPSOL_126;1;0,3916;0,1899525;;;;
REPSOL;5,75;;;REPSOL_126;1;0,4445;0,1899525;;;;
REPSOL;6,9;;;REPSOL_126;1;0,4974;0,1899525;;;;
REPSOL;10,35;;;REPSOL_126;1;0,7161;0,1899525;;;;
REPSOL;13,8;;;REPSOL_126;1;0,8748;0,1899525;;;;
REPSOL;17,25;;;REPSOL_126;1;1,0335;0,1899525;;;;
REPSOL;20,7;;;REPSOL_126;1;1,1922;0,1899525;;;;
REPSOL;1,15;1;;REPSOL_127;1;0,2329;0,163959;;;;
REPSOL;2,3;2;;REPSOL_127;1;0,2858;0,163959;;;;
REPSOL;3,45;3;;REPSOL_127;1;0,3387;0,163959;;;;
REPSOL;4,6;4;;REPSOL_127;1;0,3916;0,163959;;;;
REPSOL;5,75;;;REPSOL_127;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_127;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_127;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_127;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_127;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_127;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_128;1;0,2329;0,167958;;;;
REPSOL;2,3;2;;REPSOL_128;1;0,2858;0,167958;;;;
REPSOL;3,45;3;;REPSOL_128;1;0,3387;0,167958;;;;
REPSOL;4,6;4;;REPSOL_128;1;0,3916;0,167958;;;;
REPSOL;5,75;;;REPSOL_128;1;0,4445;0,167958;;;;
REPSOL;6,9;;;REPSOL_128;1;0,4974;0,167958;;;;
REPSOL;10,35;;;REPSOL_128;1;0,7161;0,167958;;;;
REPSOL;13,8;;;REPSOL_128;1;0,8748;0,167958;;;;
REPSOL;17,25;;;REPSOL_128;1;1,0335;0,167958;;;;
REPSOL;20,7;;;REPSOL_128;1;1,1922;0,167958;;;;
REPSOL;1,15;1;;REPSOL_129;1;0,2329;0,15996;;;;
REPSOL;2,3;2;;REPSOL_129;1;0,2858;0,15996;;;;
REPSOL;3,45;3;;REPSOL_129;1;0,3387;0,15996;;;;
REPSOL;4,6;4;;REPSOL_129;1;0,3916;0,15996;;;;
REPSOL;5,75;;;REPSOL_129;1;0,4445;0,15996;;;;
REPSOL;6,9;;;REPSOL_129;1;0,4974;0,15996;;;;
REPSOL;10,35;;;REPSOL_129;1;0,7161;0,15996;;;;
REPSOL;13,8;;;REPSOL_129;1;0,8748;0,15996;;;;
REPSOL;17,25;;;REPSOL_129;1;1,0335;0,15996;;;;
REPSOL;20,7;;;REPSOL_129;1;1,1922;0,15996;;;;
REPSOL;1,15;1;;REPSOL_13;1;0,2329;0,187453125;;;0,1746;0,1057734375
REPSOL;2,3;2;;REPSOL_13;1;0,2858;0,187453125;;;0,2087;0,1019371875
REPSOL;3,45;3;;REPSOL_13;1;0,3387;0,187453125;;;0,2627;0,10011
REPSOL;4,6;4;;REPSOL_13;1;0,3916;0,187453125;;;0,3164;0,099845625
REPSOL;5,75;;;REPSOL_13;1;0,4445;0,187453125;;;;
REPSOL;6,9;;;REPSOL_13;1;0,4974;0,187453125;;;;
REPSOL;10,35;;;REPSOL_13;1;0,7161;0,187453125;;;;
REPSOL;13,8;;;REPSOL_13;1;0,8748;0,187453125;;;;
REPSOL;17,25;;;REPSOL_13;1;1,0335;0,187453125;;;;
REPSOL;20,7;;;REPSOL_13;1;1,1922;0,187453125;;;;
REPSOL;1,15;1;;REPSOL_130;1;0,2329;0,163959;;;;
REPSOL;2,3;2;;REPSOL_130;1;0,2858;0,163959;;;;
REPSOL;3,45;3;;REPSOL_130;1;0,3387;0,163959;;;;
REPSOL;4,6;4;;REPSOL_130;1;0,3916;0,163959;;;;
REPSOL;5,75;;;REPSOL_130;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_130;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_130;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_130;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_130;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_130;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_14;1;0,2329;0,1859535;;;0,1746;0,103799
REPSOL;2,3;2;;REPSOL_14;1;0,2858;0,1859535;;;0,2087;0,10003436
REPSOL;3,45;3;;REPSOL_14;1;0,3387;0,1859535;;;0,2627;0,09824128
REPSOL;4,6;4;;REPSOL_14;1;0,3916;0,1859535;;;0,3164;0,09798184
REPSOL;5,75;;;REPSOL_14;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_14;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_14;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_14;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_14;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_14;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_15;1;0,2329;0,177455625;;;0,1746;0,1001321875
REPSOL;2,3;2;;REPSOL_15;1;0,2858;0,177455625;;;0,2087;0,0965005375
REPSOL;3,45;3;;REPSOL_15;1;0,3387;0,177455625;;;0,2627;0,0947708
REPSOL;4,6;4;;REPSOL_15;1;0,3916;0,177455625;;;0,3164;0,094520525
REPSOL;5,75;;;REPSOL_15;1;0,4445;0,177455625;;;;
REPSOL;6,9;;;REPSOL_15;1;0,4974;0,177455625;;;;
REPSOL;10,35;;;REPSOL_15;1;0,7161;0,177455625;;;;
REPSOL;13,8;;;REPSOL_15;1;0,8748;0,177455625;;;;
REPSOL;17,25;;;REPSOL_15;1;1,0335;0,177455625;;;;
REPSOL;20,7;;;REPSOL_15;1;1,1922;0,177455625;;;;
REPSOL;1,15;1;;REPSOL_16;1;0,2329;0,183454125;;;0,1746;0,1035169375
REPSOL;2,3;2;;REPSOL_16;1;0,2858;0,183454125;;;0,2087;0,0997625275
REPSOL;3,45;3;;REPSOL_16;1;0,3387;0,183454125;;;0,2627;0,09797432
REPSOL;4,6;4;;REPSOL_16;1;0,3916;0,183454125;;;0,3164;0,097715585
REPSOL;5,75;;;REPSOL_16;1;0,4445;0,183454125;;;;
REPSOL;6,9;;;REPSOL_16;1;0,4974;0,183454125;;;;
REPSOL;10,35;;;REPSOL_16;1;0,7161;0,183454125;;;;
REPSOL;13,8;;;REPSOL_16;1;0,8748;0,183454125;;;;
REPSOL;17,25;;;REPSOL_16;1;1,0335;0,183454125;;;;
REPSOL;20,7;;;REPSOL_16;1;1,1922;0,183454125;;;;
REPSOL;1,15;1;;REPSOL_17;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_17;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_17;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_17;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_17;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_17;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_17;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_17;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_17;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_17;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_18;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_18;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_18;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_18;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_18;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_18;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_18;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_18;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_18;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_18;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_19;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_19;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_19;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_19;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_19;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_19;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_19;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_19;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_19;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_19;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_20;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_20;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_20;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_20;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_20;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_20;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_20;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_20;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_20;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_20;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_21;1;0,2329;0,1739565;;;0,1746;0,09815775
REPSOL;2,3;2;;REPSOL_21;1;0,2858;0,1739565;;;0,2087;0,09459771
REPSOL;3,45;3;;REPSOL_21;1;0,3387;0,1739565;;;0,2627;0,09290208
REPSOL;4,6;4;;REPSOL_21;1;0,3916;0,1739565;;;0,3164;0,09265674
REPSOL;5,75;;;REPSOL_21;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_21;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_21;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_21;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_21;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_21;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_22;1;0,2329;0,1739565;;;0,1746;0,09815775
REPSOL;2,3;2;;REPSOL_22;1;0,2858;0,1739565;;;0,2087;0,09459771
REPSOL;3,45;3;;REPSOL_22;1;0,3387;0,1739565;;;0,2627;0,09290208
REPSOL;4,6;4;;REPSOL_22;1;0,3916;0,1739565;;;0,3164;0,09265674
REPSOL;5,75;;;REPSOL_22;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_22;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_22;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_22;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_22;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_22;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_23;1;0,2329;0,1739565;;;0,1746;0,09815775
REPSOL;2,3;2;;REPSOL_23;1;0,2858;0,1739565;;;0,2087;0,09459771
REPSOL;3,45;3;;REPSOL_23;1;0,3387;0,1739565;;;0,2627;0,09290208
REPSOL;4,6;4;;REPSOL_23;1;0,3916;0,1739565;;;0,3164;0,09265674
REPSOL;5,75;;;REPSOL_23;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_23;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_23;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_23;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_23;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_23;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_24;1;0,2329;0,1739565;;;0,1746;0,09815775
REPSOL;2,3;2;;REPSOL_24;1;0,2858;0,1739565;;;0,2087;0,09459771
REPSOL;3,45;3;;REPSOL_24;1;0,3387;0,1739565;;;0,2627;0,09290208
REPSOL;4,6;4;;REPSOL_24;1;0,3916;0,1739565;;;0,3164;0,09265674
REPSOL;5,75;;;REPSOL_24;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_24;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_24;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_24;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_24;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_24;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_25;1;0,2329;0,15996;;;0,1746;0,09026
REPSOL;2,3;2;;REPSOL_25;1;0,2858;0,15996;;;0,2087;0,0869864
REPSOL;3,45;3;;REPSOL_25;1;0,3387;0,15996;;;0,2627;0,0854272
REPSOL;4,6;4;;REPSOL_25;1;0,3916;0,15996;;;0,3164;0,0852016
REPSOL;5,75;;;REPSOL_25;1;0,4445;0,15996;;;;
REPSOL;6,9;;;REPSOL_25;1;0,4974;0,15996;;;;
REPSOL;10,35;;;REPSOL_25;1;0,7161;0,15996;;;;
REPSOL;13,8;;;REPSOL_25;1;0,8748;0,15996;;;;
REPSOL;17,25;;;REPSOL_25;1;1,0335;0,15996;;;;
REPSOL;20,7;;;REPSOL_25;1;1,1922;0,15996;;;;
REPSOL;1,15;1;;REPSOL_26;1;0,2329;0,163959;;;0,1746;0,0925165
REPSOL;2,3;2;;REPSOL_26;1;0,2858;0,163959;;;0,2087;0,08916106
REPSOL;3,45;3;;REPSOL_26;1;0,3387;0,163959;;;0,2627;0,08756288
REPSOL;4,6;4;;REPSOL_26;1;0,3916;0,163959;;;0,3164;0,08733164
REPSOL;5,75;;;REPSOL_26;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_26;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_26;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_26;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_26;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_26;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_27;1;0,2329;0,15996;;;0,1746;0,09026
REPSOL;2,3;2;;REPSOL_27;1;0,2858;0,15996;;;0,2087;0,0869864
REPSOL;3,45;3;;REPSOL_27;1;0,3387;0,15996;;;0,2627;0,0854272
REPSOL;4,6;4;;REPSOL_27;1;0,3916;0,15996;;;0,3164;0,0852016
REPSOL;5,75;;;REPSOL_27;1;0,4445;0,15996;;;;
REPSOL;6,9;;;REPSOL_27;1;0,4974;0,15996;;;;
REPSOL;10,35;;;REPSOL_27;1;0,7161;0,15996;;;;
REPSOL;13,8;;;REPSOL_27;1;0,8748;0,15996;;;;
REPSOL;17,25;;;REPSOL_27;1;1,0335;0,15996;;;;
REPSOL;20,7;;;REPSOL_27;1;1,1922;0,15996;;;;
REPSOL;1,15;1;;REPSOL_28;1;0,2329;0,15996;;;0,1746;0,09026
REPSOL;2,3;2;;REPSOL_28;1;0,2858;0,15996;;;0,2087;0,0869864
REPSOL;3,45;3;;REPSOL_28;1;0,3387;0,15996;;;0,2627;0,0854272
REPSOL;4,6;4;;REPSOL_28;1;0,3916;0,15996;;;0,3164;0,0852016
REPSOL;5,75;;;REPSOL_28;1;0,4445;0,15996;;;;
REPSOL;6,9;;;REPSOL_28;1;0,4974;0,15996;;;;
REPSOL;10,35;;;REPSOL_28;1;0,7161;0,15996;;;;
REPSOL;13,8;;;REPSOL_28;1;0,8748;0,15996;;;;
REPSOL;17,25;;;REPSOL_28;1;1,0335;0,15996;;;;
REPSOL;20,7;;;REPSOL_28;1;1,1922;0,15996;;;;
REPSOL;1,15;1;;REPSOL_29;1;0,2329;0,163959;;;0,1746;0,0925165
REPSOL;2,3;2;;REPSOL_29;1;0,2858;0,163959;;;0,2087;0,08916106
REPSOL;3,45;3;;REPSOL_29;1;0,3387;0,163959;;;0,2627;0,08756288
REPSOL;4,6;4;;REPSOL_29;1;0,3916;0,163959;;;0,3164;0,08733164
REPSOL;5,75;;;REPSOL_29;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_29;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_29;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_29;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_29;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_29;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_30;1;0,2329;0,167958;;;0,1746;0,094773
REPSOL;2,3;2;;REPSOL_30;1;0,2858;0,167958;;;0,2087;0,09133572
REPSOL;3,45;3;;REPSOL_30;1;0,3387;0,167958;;;0,2627;0,08969856
REPSOL;4,6;4;;REPSOL_30;1;0,3916;0,167958;;;0,3164;0,08946168
REPSOL;5,75;;;REPSOL_30;1;0,4445;0,167958;;;;
REPSOL;6,9;;;REPSOL_30;1;0,4974;0,167958;;;;
REPSOL;10,35;;;REPSOL_30;1;0,7161;0,167958;;;;
REPSOL;13,8;;;REPSOL_30;1;0,8748;0,167958;;;;
REPSOL;17,25;;;REPSOL_30;1;1,0335;0,167958;;;;
REPSOL;20,7;;;REPSOL_30;1;1,1922;0,167958;;;;
REPSOL;1,15;1;;REPSOL_31;1;0,2329;0,163959;;;0,1746;0,0925165
REPSOL;2,3;2;;REPSOL_31;1;0,2858;0,163959;;;0,2087;0,08916106
REPSOL;3,45;3;;REPSOL_31;1;0,3387;0,163959;;;0,2627;0,08756288
REPSOL;4,6;4;;REPSOL_31;1;0,3916;0,163959;;;0,3164;0,08733164
REPSOL;5,75;;;REPSOL_31;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_31;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_31;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_31;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_31;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_31;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_32;1;0,2329;0,163959;;;0,1746;0,0925165
REPSOL;2,3;2;;REPSOL_32;1;0,2858;0,163959;;;0,2087;0,08916106
REPSOL;3,45;3;;REPSOL_32;1;0,3387;0,163959;;;0,2627;0,08756288
REPSOL;4,6;4;;REPSOL_32;1;0,3916;0,163959;;;0,3164;0,08733164
REPSOL;5,75;;;REPSOL_32;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_32;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_32;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_32;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_32;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_32;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_33;1;0,2329;0,173456625;;;0,1746;0,0978756875
REPSOL;2,3;2;;REPSOL_33;1;0,2858;0,173456625;;;0,2087;0,0943258775
REPSOL;3,45;3;;REPSOL_33;1;0,3387;0,173456625;;;0,2627;0,09263512
REPSOL;4,6;4;;REPSOL_33;1;0,3916;0,173456625;;;0,3164;0,092390485
REPSOL;5,75;;;REPSOL_33;1;0,4445;0,173456625;;;;
REPSOL;6,9;;;REPSOL_33;1;0,4974;0,173456625;;;;
REPSOL;10,35;;;REPSOL_33;1;0,7161;0,173456625;;;;
REPSOL;13,8;;;REPSOL_33;1;0,8748;0,173456625;;;;
REPSOL;17,25;;;REPSOL_33;1;1,0335;0,173456625;;;;
REPSOL;20,7;;;REPSOL_33;1;1,1922;0,173456625;;;;
REPSOL;1,15;1;;REPSOL_34;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_34;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_34;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_34;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_34;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_34;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_34;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_34;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_34;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_34;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_35;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_35;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_35;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_35;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_35;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_35;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_35;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_35;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_35;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_35;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_36;1;0,2329;0,167958;;;0,1746;0,094773
REPSOL;2,3;2;;REPSOL_36;1;0,2858;0,167958;;;0,2087;0,09133572
REPSOL;3,45;3;;REPSOL_36;1;0,3387;0,167958;;;0,2627;0,08969856
REPSOL;4,6;4;;REPSOL_36;1;0,3916;0,167958;;;0,3164;0,08946168
REPSOL;5,75;;;REPSOL_36;1;0,4445;0,167958;;;;
REPSOL;6,9;;;REPSOL_36;1;0,4974;0,167958;;;;
REPSOL;10,35;;;REPSOL_36;1;0,7161;0,167958;;;;
REPSOL;13,8;;;REPSOL_36;1;0,8748;0,167958;;;;
REPSOL;17,25;;;REPSOL_36;1;1,0335;0,167958;;;;
REPSOL;20,7;;;REPSOL_36;1;1,1922;0,167958;;;;
REPSOL;1,15;1;;REPSOL_37;1;0,2329;0,1699575;;;0,1746;0,09590125
REPSOL;2,3;2;;REPSOL_37;1;0,2858;0,1699575;;;0,2087;0,09242305
REPSOL;3,45;3;;REPSOL_37;1;0,3387;0,1699575;;;0,2627;0,0907664
REPSOL;4,6;4;;REPSOL_37;1;0,3916;0,1699575;;;0,3164;0,0905267
REPSOL;5,75;;;REPSOL_37;1;0,4445;0,1699575;;;;
REPSOL;6,9;;;REPSOL_37;1;0,4974;0,1699575;;;;
REPSOL;10,35;;;REPSOL_37;1;0,7161;0,1699575;;;;
REPSOL;13,8;;;REPSOL_37;1;0,8748;0,1699575;;;;
REPSOL;17,25;;;REPSOL_37;1;1,0335;0,1699575;;;;
REPSOL;20,7;;;REPSOL_37;1;1,1922;0,1699575;;;;
REPSOL;1,15;1;;REPSOL_38;1;0,2329;0,1739565;;;0,1746;0,09815775
REPSOL;2,3;2;;REPSOL_38;1;0,2858;0,1739565;;;0,2087;0,09459771
REPSOL;3,45;3;;REPSOL_38;1;0,3387;0,1739565;;;0,2627;0,09290208
REPSOL;4,6;4;;REPSOL_38;1;0,3916;0,1739565;;;0,3164;0,09265674
REPSOL;5,75;;;REPSOL_38;1;0,4445;0,1739565;;;;
REPSOL;6,9;;;REPSOL_38;1;0,4974;0,1739565;;;;
REPSOL;10,35;;;REPSOL_38;1;0,7161;0,1739565;;;;
REPSOL;13,8;;;REPSOL_38;1;0,8748;0,1739565;;;;
REPSOL;17,25;;;REPSOL_38;1;1,0335;0,1739565;;;;
REPSOL;20,7;;;REPSOL_38;1;1,1922;0,1739565;;;;
REPSOL;1,15;1;;REPSOL_39;1;0,2329;0,179955;;;0,1746;0,1015425
REPSOL;2,3;2;;REPSOL_39;1;0,2858;0,179955;;;0,2087;0,0978597
REPSOL;3,45;3;;REPSOL_39;1;0,3387;0,179955;;;0,2627;0,0961056
REPSOL;4,6;4;;REPSOL_39;1;0,3916;0,179955;;;0,3164;0,0958518
REPSOL;5,75;;;REPSOL_39;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_39;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_39;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_39;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_39;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_39;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_40;1;0,2329;0,1739565;;;0,1746;0,09815775
